-9.831578218351338938e-01 9.006531006674706186e-01 7.853976183650141028e-04 1.406437196530063672e-03 3.277056951640656135e-01
1.165675520630741757e-01 -1.328227132753865947e+00 7.853976183650141028e-04 6.673144794934944037e-04 8.035799047884840951e-02
8.112495627444091806e-01 1.058131397858545819e+00 1.570791966529976264e-03 2.192212193576195331e-02 2.751738050074454378e+00
-1.312943113573316722e+00 -2.322411500092671499e-01 2.356179774267602636e-03 1.114801361401610187e-02 1.656197782910558969e+00
1.124994568453407728e+00 -7.156294575614361442e-01 3.141557771296142089e-03 3.606795770405002259e-03 5.661021414135803953e-01
-3.461330680649813973e-01 1.287597760357356957e+00 3.926922687252146910e-03 1.408766772455815990e-02 1.994283747547207275e+00
-6.145273468440788367e-01 -1.183235011495394451e+00 4.712271251663229833e-03 3.767086603762506147e-01 -6.282849346729836526e+00
1.252385807684731400e+00 4.573692883101521667e-01 5.497600193920836043e-03 1.133494549572826721e-01 3.558297720524540519e+00
-1.232406003967284169e+00 5.087192831017317562e-01 6.282906243252996299e-03 1.309972646715528311e-03 3.018948512157232367e-01
5.650962272807248388e-01 -1.207577814394986238e+00 7.068186128697089184e-03 8.393963031490271056e-04 8.391109082483577675e-02
3.990174605930701390e-01 1.272130540617271821e+00 7.853436579072590323e-03 7.468612854650901606e-03 1.272388304680794446e+00
-1.153518078740021435e+00 -6.684873048904232951e-01 8.638654322953836368e-03 1.380722838184234302e-01 3.215690909206685433e+00
1.302104232890393343e+00 -2.862639629114631656e-01 9.423836088642750797e-03 4.311623336915371696e-01 -9.497615293292787086e+00
-7.667493049759789292e-01 1.090621985274408345e+00 1.020897860414161050e-02 1.174683322383687258e-02 1.726517724151241495e+00
-1.713242804735551350e-01 -1.322097648047752649e+00 1.099407859712576291e-02 2.637992801039702479e-03 4.468081448863739369e-01
1.019372803986338560e+00 8.591284783824632010e-01 1.177913279491636829e-02 6.418845425729616770e-03 1.143715952219123810e+00
-1.331958070446864317e+00 5.508064795550336734e-02 1.256413792445312469e-02 2.069519329447116335e-02 2.546977126194468255e+00
9.449163414975068065e-01 -9.403179664037691898e-01 1.334909071226698940e-02 4.239533500229907735e-05 1.237623914710378470e-02
-6.157474688911940969e-02 1.331610671423332670e+00 1.413398788445288656e-02 1.549101744521020133e-03 3.558109150520679109e-01
-8.540648474512049226e-01 -1.023455125500003060e+00 1.491882616664241303e-02 9.908518898865573687e-01 -5.519508870636670395e+01
1.321059078785954188e+00 1.777466306055341116e-01 1.570360228397654420e-02 7.219538849378382972e-01 -3.082632230999043799e+01
-1.094142834291400357e+00 7.612760856506887164e-01 1.648831296107831218e-02 1.692881152588158610e-04 5.501239332373582258e-02
2.925435345982583812e-01 -1.300385341578263132e+00 1.727295492202550464e-02 1.063005410059114381e-03 8.868504191164733319e-02
6.626644778260583069e-01 1.156437872105543274e+00 1.805752489032331348e-02 2.881303091199610700e-02 3.412560463701804547e+00
-1.269749290433840549e+00 -4.050846556920066344e-01 1.884201958887701811e-02 9.112991319447209110e-03 1.512305930243008412e+00
1.209863205122492236e+00 -5.589874877548174359e-01 1.962643573996461499e-02 3.592008779475169139e-02 2.677762380323634783e+00
-5.145066337454503591e-01 1.229387298524068362e+00 2.041077006520950268e-02 1.866108182315799960e-02 2.327491113266189515e+00
-4.510414111917078195e-01 -1.254010025016939034e+00 2.119501928555305587e-02 9.009314925199585211e-02 3.584438460505515955e+00
1.179610452729137338e+00 6.199701940175295078e-01 2.197918012122727915e-02 1.728265116850953229e-02 1.837282396797574879e+00
-1.288540886224839532e+00 3.396552423391636100e-01 2.276324929172742623e-02 7.377642184049115585e-03 1.238261257635349999e+00
7.206666030371509102e-01 -1.120802149220251565e+00 2.354722351578456344e-02 2.581643276301734424e-04 3.511991074041146549e-02
2.256842891420290653e-01 1.313192292782789039e+00 2.433109951133817506e-02 1.913590744236070076e-03 4.400086803072060238e-01
-1.053415132087892392e+00 -8.158238881748809401e-01 2.511487399550873037e-02 4.843605140884243432e-01 -1.270968211000645809e+01
1.327776714852194839e+00 -1.100035867183276894e-01 2.589854368457020911e-02 8.737124181806239509e-01 -4.386096687809808969e+01
-9.047127729489440329e-01 9.779679979527006184e-01 2.668210529392273100e-02 2.925244500879658083e-03 5.759286785802284481e-01
6.498840208452000972e-03 -1.332184019450719958e+00 2.746555553806495631e-02 3.910274548676796638e-04 7.066309255575992099e-02
8.950411936196860374e-01 9.866522823013861299e-01 2.824889113056669801e-02 2.091448938657763934e-02 2.809904855746603314e+00
-1.326382304443433524e+00 -1.229288138512581591e-01 2.903210878404138828e-02 2.227856289745365481e-02 2.793894332900012323e+00
1.061014974638703423e+00 -8.052725377499964088e-01 2.981520521011854497e-02 6.500664475489829333e-04 1.406480304015955696e-01
-2.383928860949157402e-01 1.310418129459853365e+00 3.059817711941625190e-02 5.535385455067998346e-03 9.433683452292878080e-01
-7.093523011982673099e-01 -1.127231760322819687e+00 3.138102122151362194e-02 6.532141385118844790e-01 -2.487351578437011312e+01
1.284416142065167410e+00 3.520052142963261965e-01 3.216373422492319750e-02 2.732125527112077013e-01 -7.552914090101924272e-01
-1.184796269502233601e+00 6.080178840677359364e-01 3.294631283706335456e-02 5.254876843567403769e-04 1.439546241048203223e-01
4.628943770847805950e-01 -1.248578102188061978e+00 3.372875376423073446e-02 9.217477105366310474e-04 7.169156334812260001e-02
5.020481306453268289e-01 1.233268735662773175e+00 3.451105371157264096e-02 1.995195382021347150e-02 2.734537055320815480e+00
-1.203181312457622720e+00 -5.702100775713644376e-01 3.529320938305927080e-02 4.634303507804642119e-02 3.249951925956862109e+00
1.272279365027338072e+00 -3.922573261688731550e-01 3.607521748145624263e-02 1.976148672870342293e-01 1.988430154336030542e+00
-6.731296822575312255e-01 1.148576466691783926e+00 3.685707470829673038e-02 1.299669176802728705e-02 1.733962317846461154e+00
-2.794889218287370247e-01 -1.301531165913778931e+00 3.763877776385390894e-02 1.171964926424519902e-02 1.372589895722692965e+00
1.085184933273809937e+00 7.708645452145154175e-01 3.842032334711310143e-02 4.863898080415261435e-03 9.196530628890546843e-01
-1.320802216339876045e+00 1.646090364954605478e-01 3.920170815574411383e-02 2.232319847128069398e-02 2.848867915631401182e+00
8.626660687757226054e-01 -1.013495494517143269e+00 3.998292888607350021e-02 4.616700385258095394e-05 9.532939228154947015e-03
4.849978537993512862e-02 1.329947352510741254e+00 4.076398223305662677e-02 5.836468243899718168e-04 1.681186582951584574e-01
-9.340605673182319491e-01 -9.478314540326698845e-01 4.154486489025002727e-02 8.968758917238148776e-01 -4.526855663943229047e+01
1.328899265304112953e+00 6.794751284266395408e-02 4.232557354978346009e-02 9.237490420912933820e-01 -4.769413127670375729e+01
-1.025709096833943512e+00 8.474919343995535037e-01 4.310610490233208331e-02 4.035077856729742682e-04 1.091915023417652647e-01
1.838391979871148163e-01 -1.317668996447556307e+00 4.388645563708857417e-02 6.224370823869006773e-04 5.557398100175993394e-02
7.544560192196357873e-01 1.095703587738124485e+00 4.466662244173522783e-02 4.063426085291094170e-02 4.469148196140907636e+00
-1.296345830723290460e+00 -2.982861464139188179e-01 4.544660200241599363e-02 1.350337323360738424e-02 2.107087768330574651e+00
1.157280277443242911e+00 -6.556687411452595260e-01 4.622639100370851822e-02 8.947196397119109440e-03 1.141555238487062862e+00
-4.104106120980818839e-01 1.265096585205231827e+00 4.700598612859620273e-02 1.086282563428898028e-02 1.483991757120907806e+00
-5.518899907136710636e-01 -1.209969372585273595e+00 4.778538405844016262e-02 2.258201941326087314e-01 1.285285488490909733e+00
1.224164301192498305e+00 5.193529779258740930e-01 4.856458147295113215e-02 5.574892193544116192e-02 3.418240456796678206e+00
-1.253369530437124846e+00 4.439177677380726772e-01 4.934357505016155609e-02 4.231965301132864163e-03 8.312525191488278065e-01
6.242783651422331159e-01 -1.173866349118284580e+00 5.012236146639729995e-02 4.239181340151166742e-04 4.170773576860856841e-02
3.325820276018159882e-01 1.287150924922398243e+00 5.090093739624966529e-02 7.337251159198688449e-03 1.320680829319667904e+00
-1.114591961246604201e+00 -7.243830499847914162e-01 5.167929951254718324e-02 2.297269165068735741e-01 1.268782493330428585e+00
1.311057760452638554e+00 -2.187382833279287453e-01 5.245744448632745638e-02 5.823605729866009328e-01 -1.863190872298624257e+01
-8.189006380466589130e-01 1.046799211387005046e+00 5.323536898680889667e-02 4.774773253945436245e-03 7.990378112064565608e-01
-1.032610128825939555e-01 -1.324910214371923134e+00 5.401306968136258130e-02 9.360507830859217480e-04 1.928227776672720717e-01
9.710114651247304662e-01 9.071079487988693568e-01 5.479054323548388644e-02 1.575376066902375860e-02 2.376237417245713246e+00
-1.328605793215097419e+00 -1.296307734015027420e-02 5.556778631276421826e-02 3.565688864053004337e-02 4.001033514306528538e+00
9.883305649596048070e-01 -8.878133281479118066e-01 5.634479557486267443e-02 9.764482455189651706e-05 2.745659511821986476e-02
-1.290418808113348581e-01 1.322120092521413826e+00 5.712156768147773345e-02 1.733382626989287637e-03 3.616305941896414411e-01
-7.978461241224393818e-01 -1.061948004003671731e+00 5.789809929031874969e-02 8.657728841430626376e-01 -4.138095682089360849e+01
1.305506954558584898e+00 2.440847582059962328e-01 5.867438705707762187e-02 5.089725179955859602e-01 -1.318072110522711426e+01
-1.127398472040901822e+00 7.018029371902072544e-01 5.945042763540023950e-02 1.945801947027038265e-04 6.312515046753246206e-02
3.572093907733552287e-01 -1.278898022967630554e+00 6.022621767685801958e-02 8.066999723637630982e-04 5.273190825774944773e-02
6.004232575171900566e-01 1.184183163535573957e+00 6.100175383091944320e-02 4.170978257684693907e-02 4.647162369547944039e+00
-1.242501698000072929e+00 -4.675485668528104877e-01 6.177703274492139102e-02 1.547745511359112369e-02 2.173820043819229220e+00
1.231870073862007420e+00 -4.944872713718185264e-01 6.255205106404053417e-02 6.979521147330490505e-02 3.708712744422063334e+00
-5.742568491862740654e-01 1.196601500650193550e+00 6.332680543126475992e-02 1.126324213016959529e-02 1.439039885961026277e+00
-3.848098399444309647e-01 -1.270097295470098198e+00 6.410129248736443075e-02 4.170692216158557869e-02 3.045850754677069450e+00
1.141553858550040879e+00 6.765170716203655621e-01 6.487550887086378226e-02 7.971531055742903799e-03 1.213027533991184459e+00
-1.298575772437150055e+00 2.722342135064028668e-01 6.564945121801200878e-02 1.882439354324756675e-02 2.642043488046976751e+00
7.735466151314056571e-01 -1.077785330958527243e+00 6.642311616275457797e-02 1.048650501206761706e-04 1.514784946497709818e-02
1.576255295335612094e-01 1.317091492378732687e+00 6.719650033670437894e-02 1.515849698407561487e-03 3.745084795582065418e-01
-1.005789294503604214e+00 -8.646034148327570446e-01 6.796960036911291192e-02 6.191254387724143271e-01 -2.044325735959533930e+01
1.325507099048650828e+00 -4.186414506740291502e-02 6.874241288684126983e-02 9.012978390065311540e-01 -4.365899160370712195e+01
-9.489916517242718008e-01 9.261221154945706857e-01 6.951493451433124471e-02 9.405658486909760892e-04 2.116109927123984158e-01
7.416114515353758319e-02 -1.323762913442616540e+00 7.028716187357642031e-02 3.241244723669040170e-04 4.058461249868452331e-02
8.393988385786597117e-01 1.026067085399954060e+00 7.105909158409302873e-02 4.464593595043690050e-02 4.910651443772389158e+00
-1.311877355797046230e+00 -1.895599523993184710e-01 7.183072026289091805e-02 3.003317012232409669e-02 3.701112252166692596e+00
1.095241986725714378e+00 -7.462884252396788654e-01 7.260204452444453394e-02 1.754075188760369653e-03 3.317983003551110421e-01
-3.034471466458337208e-01 1.289946765508172222e+00 7.337306098066356808e-02 4.958793340974766185e-03 7.770325410821957712e-01
-6.475085791007713087e-01 -1.155989632608737550e+00 7.414376624086402301e-02 4.357296163960565072e-01 -7.825275190668422809e+00
1.258144620651156842e+00 4.149496653723164230e-01 7.491415691173873570e-02 1.479441446132145344e-01 3.820078059202207665e+00
-1.207848328383029468e+00 5.438201981687296183e-01 7.568422959732826194e-02 1.920923417348520488e-03 4.456043076877251874e-01
5.232132259332532564e-01 -1.216720163418393286e+00 7.645398089899149707e-02 5.577074762775233391e-04 3.897810301988751530e-02
4.360214970211345742e-01 1.250424927003101816e+00 7.722340741537625508e-02 2.254570314974088316e-02 3.121555598763861017e+00
-1.165996442384429566e+00 -6.274088897496508110e-01 7.799250574238994482e-02 8.441966879492410203e-02 4.216183482365146951e+00
1.283397818142057112e+00 -3.249418444670718609e-01 7.876127247317005198e-02 2.968659415574879668e-01 -5.346838593267638773e-01
-7.267394277358667498e-01 1.106367787006589554e+00 7.952970419805469038e-02 6.144600613657743605e-03 8.894003926783180525e-01
-2.114353643880457767e-01 -1.306519364400898553e+00 8.029779750455293130e-02 4.258085722940676936e-03 6.814729979599351006e-01
1.038296734150503609e+00 8.204454379403229858e-01 8.106554897731538256e-02 9.778858523408878387e-03 1.702390288461874457e+00
-1.319617766120764868e+00 9.637434927129098772e-02 8.183295519810436514e-02 4.455986248281147699e-02 4.796952653224120233e+00
9.078111683193877957e-01 -9.623104306542920039e-01 8.260001274576435348e-02 2.512454946041887391e-05 6.842639424577875648e-03
-1.935746263120344951e-02 1.322598340715736898e+00 8.336671819619215218e-02 5.835240940505046674e-04 1.578030733784714090e-01
-8.789965399824726244e-01 -9.881699998670040452e-01 8.413306812230714193e-02 8.751616731007856309e-01 -3.982357277203890078e+01
1.315444206976362995e+00 1.348716945571257486e-01 8.489905909402141460e-02 7.264376997058272778e-01 -2.734414551893678791e+01
-1.060909547973709621e+00 7.889986848367549488e-01 8.566468767820994978e-02 1.437398495662351111e-04 4.625171353047825840e-02
2.492821703191566707e-01 -1.298216369398262238e+00 8.642995043868052785e-02 5.638654188528877944e-04 3.592732686285155658e-02
6.930114611613044096e-01 1.125476342860645351e+00 8.719484393614393425e-02 6.791394843832970762e-02 6.382125568641017210e+00
-1.271053202229693868e+00 -3.617117324200377904e-01 8.795936472818377538e-02 1.560067737000709470e-02 2.524025362657945415e+00
1.181380053211489090e+00 -5.917750622707491637e-01 8.872350936922637765e-02 1.912515827582734335e-02 2.038930342332364365e+00
-4.712989865891260011e-01 1.234169337571962899e+00 8.948727441051076981e-02 7.648376956579983760e-03 9.968281558429500366e-01
-4.860695548220456130e-01 -1.228197220674830614e+00 9.025065640005833223e-02 1.156626437790502643e-01 4.351859208891454500e+00
1.187853966469462952e+00 5.772049207331004794e-01 9.101365188264266826e-02 2.398927863350817230e-02 2.447648559192554085e+00
-1.265574476710605856e+00 3.767088510151760383e-01 9.177625739975919794e-02 1.243104835237819270e-02 2.003863892015189663e+00
6.786193472927365411e-01 -1.132468566458084469e+00 9.253846948959484897e-02 2.052326960493983110e-04 2.068139495070968684e-02
2.645344237309844027e-01 1.293231217270667033e+00 9.330028468699765043e-02 6.513082652762056113e-03 1.234289439071623695e+00
-1.068444073465162125e+00 -7.747671193949390300e-01 9.406169952344620167e-02 3.267050992855164426e-01 -1.109056544213034012e+00
1.310961715009746342e+00 -1.504088132714203885e-01 9.482271052701923830e-02 6.703983155301961316e-01 -2.211882065870848635e+01
-8.649140729675843797e-01 9.962775202376635830e-01 9.558331422236496233e-02 1.777560838828737451e-03 3.322196775802429003e-01
-3.520897594829233701e-02 -1.318636653082633003e+00 9.634350713067049710e-02 3.537938777375124796e-04 7.771883957993858116e-02
9.165281675845341480e-01 9.483726491328038355e-01 9.710328576963102309e-02 3.825497138227810373e-02 4.538414399994224802e+00
-1.316204069064004445e+00 -8.018047404289693758e-02 9.786264665341920521e-02 5.545742029076958929e-02 5.581654459683326408e+00
1.024507153694592443e+00 -8.298131586223157496e-01 9.862158629265427301e-02 2.745703586355686932e-04 7.095778749351434878e-02
-1.948740772357824835e-01 1.303689702093840719e+00 9.938010119437121204e-02 1.793154691165103594e-03 3.336417732870524677e-01
-7.368027298802262148e-01 -1.092738613369536038e+00 1.001381878619897747e-01 6.440619835615265520e-01 -1.968105978142138568e+01
1.281196740968296055e+00 3.079923433774602870e-01 1.008958427952835468e-01 3.059752507236597752e-01 1.218857427767277984e-01
-1.152549191552846963e+00 6.382150165235508377e-01 1.016530624903487917e-01 6.990061711966206364e-04 1.920325057459150442e-01
4.186685151896843426e-01 -1.248904975527504346e+00 1.024098434395734891e-01 5.865435710961416482e-04 3.008998303224463128e-02
5.348104920662412054e-01 1.203486129841213614e+00 1.031661821316060129e-01 5.423040582003119114e-02 5.653633904087604911e+00
-1.207069358302117035e+00 -5.260552292399490737e-01 1.039220750513240726e-01 2.684208754227849700e-02 3.096762467555268294e+00
1.245165185222458337e+00 -4.273860857411286851e-01 1.046775186798031831e-01 1.162210332330395612e-01 4.659003322467234476e+00
-6.293310225865816898e-01 1.156017987933733115e+00 1.054325094942855090e-01 6.219444454545333852e-03 8.067254126363421207e-01
-3.167690231576349436e-01 -1.277273536760865635e+00 1.061870439681483202e-01 1.657084692449340216e-02 1.921738683665255021e+00
1.096149530345486012e+00 7.277066350898582225e-01 1.069411185708725870e-01 6.619788661342009516e-03 1.268863752188867489e+00
-1.299572139725806874e+00 2.038104379834830837e-01 1.076947297680113380e-01 4.337144367933924022e-02 4.848968062225059050e+00
8.204310588960389561e-01 -1.027930097973420276e+00 1.084478740211581999e-01 4.189328019941967676e-05 6.819553553505549454e-03
8.937880412255795604e-02 1.311897509397836670e+00 1.092005477879154640e-01 1.110394163115741625e-03 2.924857827505826235e-01
-9.518896115433861382e-01 -9.067972885903001767e-01 1.099527475218625844e-01 6.743360179312791747e-01 -2.089118015202563328e+01
1.314162921207473023e+00 2.564676078743744619e-02 1.107044696725242444e-01 7.914540327815584586e-01 -2.976747056348118647e+01
-9.861477278621133546e-01 8.686176728598441477e-01 1.114557106853385077e-01 2.866823999527069299e-04 7.370365046255207553e-02
1.403832687766743137e-01 -1.306359018383005832e+00 1.122064670016247601e-01 3.226011590331784415e-04 2.564170850703098928e-02
7.787589808309409722e-01 1.057879211214659998e+00 1.129567350585519298e-01 8.589055060218794835e-02 7.325518227459101972e+00
-1.288553822869768162e+00 -2.539506595082693385e-01 1.137065112891062213e-01 3.660335694259186923e-02 4.434545123464027405e+00
1.121447602255503329e+00 -6.830083264615542937e-01 1.144557921220589469e-01 4.100028621319543043e-03 6.961617687331849158e-01
-3.654785703190815971e-01 1.260892149898943382e+00 1.152045739819344550e-01 4.078405580736375879e-03 5.767796643121346767e-01
-5.821052057710743854e-01 -1.176371933409694703e+00 1.159528532889776420e-01 2.478809498973338632e-01 2.885491355130292312e+00
1.223594431192918552e+00 4.741130261074526508e-01 1.167006264591217701e-01 6.872164758774369775e-02 4.409323266865697200e+00
-1.222238055466476458e+00 4.768280925175523155e-01 1.174478899039559654e-01 6.450418090999659494e-03 1.225995899037114922e+00
5.790229974968479354e-01 -1.176954956361345062e+00 1.181946400306927020e-01 3.240745890672145366e-04 2.159960824184871050e-02
3.679884152052751989e-01 1.258701769185409214e+00 1.189408732421351061e-01 2.286890939177332188e-02 3.207652643505009671e+00
-1.121339546531490816e+00 -6.794067767649457634e-01 1.196865859366445656e-01 1.326398999267193179e-01 5.147261813073630954e+00
1.285491415212963950e+00 -2.564242851034460591e-01 1.204317745081078528e-01 3.807035225606145157e-01 -2.002184863953809568e+00
-7.744981224763680672e-01 1.057182678633750594e+00 1.211764353459043320e-01 2.667503505265999067e-03 4.143970305862313408e-01
-1.429940238903482652e-01 -1.302409902766889838e+00 1.219205648348730131e-01 1.356554378144918856e-03 2.865605009861153518e-01
9.849840829943741216e-01 8.635721255851137590e-01 1.226641593552798004e-01 2.573539617468540222e-02 3.503743261341493387e+00
-1.309336161899794293e+00 2.856954104631680841e-02 1.234072152827843383e-01 7.997027364013213624e-02 6.965995788940392508e+00
9.459507519646891405e-01 -9.053048409398876117e-01 1.241497289884069821e-01 3.885266182643997188e-05 1.251842187617784735e-02
-8.597038776144756700e-02 1.306226008621526491e+00 1.248916968384955056e-01 6.002767587644543268e-04 1.441451614349415211e-01
-8.187630129600869111e-01 -1.021008018862734179e+00 1.256331151946920022e-01 7.269225401342217507e-01 -2.295931024219949990e+01
1.293112416707403955e+00 1.997468893370535348e-01 1.263739804138994949e-01 4.865344338220073395e-01 -7.014575468002012038e+00
-1.088174765642650144e+00 7.260288315792166047e-01 1.271142888482484634e-01 2.245730418246641132e-04 7.252476607135643905e-02
3.118877563726460411e-01 -1.270105194610768651e+00 1.278540368450635234e-01 4.931130038974108161e-04 2.144724037597499008e-02
